tensor,expert,source,target,saved_mb,snr_db,freq,class,quality_risk,crush_score
blk.22.ffn_gate_exps.weight,246,IQ3_S,Q2_K,0.106,77.31,91,HOT,0.03747,2.829294
blk.34.ffn_up_exps.weight,189,IQ3_S,Q2_K,0.106,77.31,91,HOT,0.03747,2.829294
blk.36.ffn_gate_exps.weight,152,IQ3_S,Q2_K,0.106,77.21,90,HOT,0.03747,2.829142
blk.4.ffn_down_exps.weight,9,Q3_K,Q2_K,0.106,75.27,72,HOT,0.03748,2.828884
blk.22.ffn_down_exps.weight,32,Q3_K,Q2_K,0.106,75.84,77,HOT,0.03748,2.828813
blk.24.ffn_down_exps.weight,179,Q3_K,Q2_K,0.106,75.84,77,HOT,0.03748,2.828813
blk.26.ffn_down_exps.weight,197,Q3_K,Q2_K,0.106,75.84,77,HOT,0.03748,2.828813
blk.16.ffn_down_exps.weight,76,Q3_K,Q2_K,0.106,76.06,79,HOT,0.03748,2.828702
blk.27.ffn_down_exps.weight,73,Q3_K,Q2_K,0.106,76.06,79,HOT,0.03748,2.828702
blk.28.ffn_down_exps.weight,77,Q3_K,Q2_K,0.106,76.06,79,HOT,0.03748,2.828702
blk.16.ffn_down_exps.weight,157,Q3_K,Q2_K,0.106,75.72,76,HOT,0.03749,2.827882
blk.29.ffn_up_exps.weight,78,IQ3_S,Q2_K,0.106,77.1,89,HOT,0.03749,2.827864
blk.29.ffn_down_exps.weight,85,Q3_K,Q2_K,0.106,76.05,79,HOT,0.03749,2.827521
blk.20.ffn_up_exps.weight,240,IQ3_S,Q2_K,0.106,77.39,92,HOT,0.0375,2.82705
blk.18.ffn_up_exps.weight,112,IQ3_S,Q2_K,0.106,77.29,91,HOT,0.0375,2.826802
blk.22.ffn_up_exps.weight,50,IQ3_S,Q2_K,0.106,77.29,91,HOT,0.0375,2.826802
blk.31.ffn_up_exps.weight,7,IQ3_S,Q2_K,0.106,77.29,91,HOT,0.0375,2.826802
blk.32.ffn_gate_exps.weight,175,IQ3_S,Q2_K,0.106,77.19,90,HOT,0.03751,2.826662
blk.24.ffn_down_exps.weight,84,Q3_K,Q2_K,0.106,75.82,77,HOT,0.03751,2.826473
blk.32.ffn_down_exps.weight,120,Q3_K,Q2_K,0.106,75.82,77,HOT,0.03751,2.826473
blk.10.ffn_up_exps.weight,32,IQ3_S,Q2_K,0.106,77.38,92,HOT,0.03752,2.8258
blk.17.ffn_up_exps.weight,134,IQ3_S,Q2_K,0.106,77.38,92,HOT,0.03752,2.8258
blk.25.ffn_up_exps.weight,161,IQ3_S,Q2_K,0.106,77.38,92,HOT,0.03752,2.8258
blk.15.ffn_up_exps.weight,57,IQ3_S,Q2_K,0.106,77.28,91,HOT,0.03752,2.825558
blk.22.ffn_gate_exps.weight,50,IQ3_S,Q2_K,0.106,77.28,91,HOT,0.03752,2.825558
blk.32.ffn_up_exps.weight,81,IQ3_S,Q2_K,0.106,77.28,91,HOT,0.03752,2.825558
blk.33.ffn_up_exps.weight,71,IQ3_S,Q2_K,0.106,77.28,91,HOT,0.03752,2.825558
blk.34.ffn_gate_exps.weight,189,IQ3_S,Q2_K,0.106,77.28,91,HOT,0.03752,2.825558
blk.9.ffn_down_exps.weight,179,Q3_K,Q2_K,0.106,75.7,76,HOT,0.03752,2.825555
blk.35.ffn_down_exps.weight,187,Q3_K,Q2_K,0.106,75.7,76,HOT,0.03752,2.825555
blk.29.ffn_gate_exps.weight,78,IQ3_S,Q2_K,0.106,77.08,89,HOT,0.03752,2.825396
blk.14.ffn_down_exps.weight,48,Q3_K,Q2_K,0.106,75.92,78,HOT,0.03752,2.825174
blk.17.ffn_gate_exps.weight,134,IQ3_S,Q2_K,0.106,77.37,92,HOT,0.03753,2.824552
blk.20.ffn_gate_exps.weight,240,IQ3_S,Q2_K,0.106,77.37,92,HOT,0.03753,2.824552
blk.15.ffn_gate_exps.weight,57,IQ3_S,Q2_K,0.106,77.27,91,HOT,0.03754,2.824315
blk.32.ffn_gate_exps.weight,81,IQ3_S,Q2_K,0.106,77.27,91,HOT,0.03754,2.824315
blk.7.ffn_down_exps.weight,201,Q3_K,Q2_K,0.106,75.91,78,HOT,0.03754,2.824001
blk.18.ffn_down_exps.weight,114,Q3_K,Q2_K,0.106,75.91,78,HOT,0.03754,2.824001
blk.25.ffn_down_exps.weight,22,Q3_K,Q2_K,0.106,75.91,78,HOT,0.03754,2.824001
blk.10.ffn_gate_exps.weight,32,IQ3_S,Q2_K,0.106,77.36,92,HOT,0.03755,2.823304
blk.13.ffn_gate_exps.weight,17,IQ3_S,Q2_K,0.106,77.36,92,HOT,0.03755,2.823304
blk.13.ffn_up_exps.weight,17,IQ3_S,Q2_K,0.106,77.36,92,HOT,0.03755,2.823304
blk.14.ffn_up_exps.weight,166,IQ3_S,Q2_K,0.106,77.36,92,HOT,0.03755,2.823304
blk.25.ffn_gate_exps.weight,161,IQ3_S,Q2_K,0.106,77.36,92,HOT,0.03755,2.823304
blk.38.ffn_gate_exps.weight,231,IQ3_S,Q2_K,0.106,77.36,92,HOT,0.03755,2.823304
blk.38.ffn_up_exps.weight,231,IQ3_S,Q2_K,0.106,77.36,92,HOT,0.03755,2.823304
blk.1.ffn_down_exps.weight,150,Q3_K,Q2_K,0.106,75.68,76,HOT,0.03755,2.823231
blk.1.ffn_down_exps.weight,120,Q3_K,Q2_K,0.106,75.22,72,HOT,0.03755,2.823176
blk.28.ffn_up_exps.weight,53,IQ3_S,Q2_K,0.106,77.26,91,HOT,0.03755,2.823073
blk.32.ffn_down_exps.weight,251,Q3_K,Q2_K,0.106,75.45,74,HOT,0.03755,2.822956
blk.15.ffn_down_exps.weight,140,Q3_K,Q2_K,0.106,76.12,80,HOT,0.03756,2.822902
blk.20.ffn_down_exps.weight,94,Q3_K,Q2_K,0.106,76.01,79,HOT,0.03756,2.822806
blk.14.ffn_gate_exps.weight,166,IQ3_S,Q2_K,0.106,77.35,92,HOT,0.03757,2.822058
blk.19.ffn_up_exps.weight,180,IQ3_S,Q2_K,0.106,77.35,92,HOT,0.03757,2.822058
blk.20.ffn_up_exps.weight,64,IQ3_S,Q2_K,0.106,77.35,92,HOT,0.03757,2.822058
blk.35.ffn_up_exps.weight,62,IQ3_S,Q2_K,0.106,77.35,92,HOT,0.03757,2.822058
blk.18.ffn_gate_exps.weight,112,IQ3_S,Q2_K,0.106,77.25,91,HOT,0.03757,2.821832
blk.31.ffn_gate_exps.weight,7,IQ3_S,Q2_K,0.106,77.25,91,HOT,0.03757,2.821832
blk.17.ffn_down_exps.weight,0,Q3_K,Q2_K,0.106,75.78,77,HOT,0.03757,2.821805
blk.10.ffn_down_exps.weight,182,Q3_K,Q2_K,0.106,75.89,78,HOT,0.03757,2.821659
blk.37.ffn_down_exps.weight,46,Q3_K,Q2_K,0.106,75.66,76,HOT,0.03758,2.820911
blk.15.ffn_up_exps.weight,33,IQ3_S,Q2_K,0.106,77.34,92,HOT,0.03758,2.820812
blk.16.ffn_down_exps.weight,201,Q3_K,Q2_K,0.106,75.77,77,HOT,0.03759,2.820641
blk.28.ffn_gate_exps.weight,53,IQ3_S,Q2_K,0.106,77.24,91,HOT,0.03759,2.820592
blk.33.ffn_gate_exps.weight,71,IQ3_S,Q2_K,0.106,77.24,91,HOT,0.03759,2.820592
blk.35.ffn_up_exps.weight,185,IQ3_S,Q2_K,0.106,77.24,91,HOT,0.03759,2.820592
blk.39.ffn_down_exps.weight,65,Q3_K,Q2_K,0.106,75.99,79,HOT,0.03759,2.820455
blk.20.ffn_gate_exps.weight,64,IQ3_S,Q2_K,0.106,77.33,92,HOT,0.0376,2.819568
blk.27.ffn_up_exps.weight,152,IQ3_S,Q2_K,0.106,77.33,92,HOT,0.0376,2.819568
blk.28.ffn_down_exps.weight,97,Q3_K,Q2_K,0.106,76.09,80,HOT,0.0376,2.81936
blk.5.ffn_down_exps.weight,100,Q3_K,Q2_K,0.106,75.87,78,HOT,0.0376,2.81932
blk.18.ffn_down_exps.weight,198,Q3_K,Q2_K,0.106,75.98,79,HOT,0.0376,2.819281
blk.37.ffn_down_exps.weight,211,Q3_K,Q2_K,0.106,75.41,74,HOT,0.03762,2.818364
blk.15.ffn_gate_exps.weight,33,IQ3_S,Q2_K,0.106,77.32,92,HOT,0.03762,2.818325
blk.35.ffn_gate_exps.weight,62,IQ3_S,Q2_K,0.106,77.32,92,HOT,0.03762,2.818325
blk.0.ffn_down_exps.weight,15,Q3_K,Q2_K,0.106,76.92,88,HOT,0.03762,2.818132
blk.39.ffn_down_exps.weight,112,Q3_K,Q2_K,0.106,76.4,83,HOT,0.03762,2.817915
blk.21.ffn_down_exps.weight,24,Q3_K,Q2_K,0.106,75.29,73,HOT,0.03762,2.817863
blk.2.ffn_down_exps.weight,98,Q3_K,Q2_K,0.106,75.74,77,HOT,0.03763,2.817153
blk.11.ffn_gate_exps.weight,59,IQ3_S,Q2_K,0.106,77.31,92,HOT,0.03763,2.817083
blk.11.ffn_up_exps.weight,59,IQ3_S,Q2_K,0.106,77.31,92,HOT,0.03763,2.817083
blk.23.ffn_up_exps.weight,241,IQ3_S,Q2_K,0.106,77.31,92,HOT,0.03763,2.817083
blk.27.ffn_gate_exps.weight,152,IQ3_S,Q2_K,0.106,77.31,92,HOT,0.03763,2.817083
blk.34.ffn_up_exps.weight,153,IQ3_S,Q2_K,0.106,77.31,92,HOT,0.03763,2.817083
blk.33.ffn_down_exps.weight,196,Q3_K,Q2_K,0.106,76.07,80,HOT,0.03763,2.817003
blk.2.ffn_down_exps.weight,109,Q3_K,Q2_K,0.106,75.96,79,HOT,0.03763,2.816935
blk.19.ffn_gate_exps.weight,180,IQ3_S,Q2_K,0.106,77.3,92,HOT,0.03765,2.815842
blk.23.ffn_gate_exps.weight,241,IQ3_S,Q2_K,0.106,77.3,92,HOT,0.03765,2.815842
blk.11.ffn_down_exps.weight,115,Q3_K,Q2_K,0.106,75.84,78,HOT,0.03765,2.815819
blk.17.ffn_down_exps.weight,167,Q3_K,Q2_K,0.106,75.84,78,HOT,0.03765,2.815819
blk.23.ffn_down_exps.weight,157,Q3_K,Q2_K,0.106,75.84,78,HOT,0.03765,2.815819
blk.2.ffn_down_exps.weight,183,Q3_K,Q2_K,0.106,75.95,79,HOT,0.03765,2.815764
blk.3.ffn_down_exps.weight,40,Q3_K,Q2_K,0.106,75.95,79,HOT,0.03765,2.815764
blk.3.ffn_down_exps.weight,200,Q3_K,Q2_K,0.106,75.95,79,HOT,0.03765,2.815764
blk.34.ffn_down_exps.weight,86,Q3_K,Q2_K,0.106,76.9,88,HOT,0.03765,2.815692
blk.36.ffn_up_exps.weight,26,IQ3_S,Q2_K,0.106,77.2,91,HOT,0.03765,2.815644
blk.13.ffn_down_exps.weight,84,Q3_K,Q2_K,0.106,75.94,79,HOT,0.03767,2.814594
blk.17.ffn_down_exps.weight,113,Q3_K,Q2_K,0.106,75.94,79,HOT,0.03767,2.814594
blk.31.ffn_down_exps.weight,94,Q3_K,Q2_K,0.106,75.94,79,HOT,0.03767,2.814594
blk.7.ffn_down_exps.weight,217,Q3_K,Q2_K,0.106,75.6,76,HOT,0.03767,2.813974
blk.5.ffn_down_exps.weight,9,Q3_K,Q2_K,0.106,75.71,77,HOT,0.03768,2.813673
blk.7.ffn_gate_exps.weight,99,IQ3_S,Q2_K,0.106,77.38,93,HOT,0.03768,2.813657
blk.8.ffn_up_exps.weight,5,IQ3_S,Q2_K,0.106,77.38,93,HOT,0.03768,2.813657
blk.16.ffn_gate_exps.weight,109,IQ3_S,Q2_K,0.106,77.38,93,HOT,0.03768,2.813657
blk.16.ffn_up_exps.weight,109,IQ3_S,Q2_K,0.106,77.38,93,HOT,0.03768,2.813657
blk.23.ffn_up_exps.weight,76,IQ3_S,Q2_K,0.106,77.38,93,HOT,0.03768,2.813657
blk.21.ffn_down_exps.weight,225,Q3_K,Q2_K,0.106,75.82,78,HOT,0.03768,2.81349
blk.34.ffn_down_exps.weight,150,Q3_K,Q2_K,0.106,75.93,79,HOT,0.03768,2.813424
blk.34.ffn_gate_exps.weight,153,IQ3_S,Q2_K,0.106,77.28,92,HOT,0.03768,2.813363
blk.35.ffn_gate_exps.weight,185,IQ3_S,Q2_K,0.106,77.18,91,HOT,0.03768,2.813176
blk.7.ffn_up_exps.weight,99,IQ3_S,Q2_K,0.106,77.37,93,HOT,0.0377,2.812413
blk.8.ffn_gate_exps.weight,5,IQ3_S,Q2_K,0.106,77.37,93,HOT,0.0377,2.812413
blk.13.ffn_up_exps.weight,162,IQ3_S,Q2_K,0.106,77.37,93,HOT,0.0377,2.812413
blk.23.ffn_gate_exps.weight,76,IQ3_S,Q2_K,0.106,77.37,93,HOT,0.0377,2.812413
blk.24.ffn_up_exps.weight,111,IQ3_S,Q2_K,0.106,77.37,93,HOT,0.0377,2.812413
blk.37.ffn_up_exps.weight,163,IQ3_S,Q2_K,0.106,77.37,93,HOT,0.0377,2.812413
blk.25.ffn_down_exps.weight,141,Q3_K,Q2_K,0.106,76.03,80,HOT,0.0377,2.812302
blk.37.ffn_down_exps.weight,133,Q3_K,Q2_K,0.106,76.13,81,HOT,0.03771,2.811288
blk.6.ffn_up_exps.weight,200,IQ3_S,Q2_K,0.106,77.36,93,HOT,0.03771,2.811171
blk.7.ffn_gate_exps.weight,19,IQ3_S,Q2_K,0.106,77.36,93,HOT,0.03771,2.811171
blk.7.ffn_up_exps.weight,19,IQ3_S,Q2_K,0.106,77.36,93,HOT,0.03771,2.811171
blk.12.ffn_up_exps.weight,91,IQ3_S,Q2_K,0.106,77.36,93,HOT,0.03771,2.811171
blk.24.ffn_gate_exps.weight,111,IQ3_S,Q2_K,0.106,77.36,93,HOT,0.03771,2.811171
blk.37.ffn_gate_exps.weight,163,IQ3_S,Q2_K,0.106,77.36,93,HOT,0.03771,2.811171
blk.7.ffn_down_exps.weight,253,Q3_K,Q2_K,0.106,75.8,78,HOT,0.03771,2.811165
blk.1.ffn_down_exps.weight,15,Q3_K,Q2_K,0.106,75.91,79,HOT,0.03771,2.811089
blk.17.ffn_down_exps.weight,9,Q3_K,Q2_K,0.106,75.91,79,HOT,0.03771,2.811089
blk.37.ffn_down_exps.weight,103,Q3_K,Q2_K,0.106,75.57,76,HOT,0.03772,2.810519
blk.25.ffn_down_exps.weight,211,Q3_K,Q2_K,0.106,75.79,78,HOT,0.03773,2.810004
blk.33.ffn_down_exps.weight,246,Q3_K,Q2_K,0.106,75.79,78,HOT,0.03773,2.810004
blk.12.ffn_gate_exps.weight,91,IQ3_S,Q2_K,0.106,77.35,93,HOT,0.03773,2.80993
blk.30.ffn_down_exps.weight,212,Q3_K,Q2_K,0.106,75.9,79,HOT,0.03773,2.809922
blk.35.ffn_down_exps.weight,89,Q3_K,Q2_K,0.106,75.56,76,HOT,0.03774,2.809369
blk.6.ffn_down_exps.weight,28,Q3_K,Q2_K,0.106,76.0,80,HOT,0.03774,2.808787
blk.14.ffn_down_exps.weight,36,Q3_K,Q2_K,0.106,75.21,73,HOT,0.03774,2.808769
blk.6.ffn_gate_exps.weight,200,IQ3_S,Q2_K,0.106,77.34,93,HOT,0.03775,2.80869
blk.10.ffn_gate_exps.weight,151,IQ3_S,Q2_K,0.106,77.34,93,HOT,0.03775,2.80869
blk.10.ffn_up_exps.weight,31,IQ3_S,Q2_K,0.106,77.34,93,HOT,0.03775,2.80869
blk.13.ffn_gate_exps.weight,162,IQ3_S,Q2_K,0.106,77.34,93,HOT,0.03775,2.80869
blk.24.ffn_up_exps.weight,240,IQ3_S,Q2_K,0.106,77.34,93,HOT,0.03775,2.80869
blk.7.ffn_down_exps.weight,39,Q3_K,Q2_K,0.106,75.09,72,HOT,0.03775,2.808442
blk.39.ffn_down_exps.weight,84,Q3_K,Q2_K,0.106,76.21,82,HOT,0.03775,2.808019
blk.32.ffn_gate_exps.weight,200,IQ3_S,Q2_K,0.106,76.42,84,HOT,0.03776,2.807698
blk.35.ffn_down_exps.weight,19,Q3_K,Q2_K,0.106,75.77,78,HOT,0.03776,2.807684
blk.20.ffn_down_exps.weight,63,Q3_K,Q2_K,0.106,75.88,79,HOT,0.03776,2.807592
blk.10.ffn_up_exps.weight,151,IQ3_S,Q2_K,0.106,77.33,93,HOT,0.03776,2.807451
blk.30.ffn_up_exps.weight,44,IQ3_S,Q2_K,0.106,77.33,93,HOT,0.03776,2.807451
blk.33.ffn_gate_exps.weight,9,IQ3_S,Q2_K,0.106,77.33,93,HOT,0.03776,2.807451
blk.24.ffn_gate_exps.weight,240,IQ3_S,Q2_K,0.106,77.32,93,HOT,0.03778,2.806213
blk.30.ffn_gate_exps.weight,44,IQ3_S,Q2_K,0.106,77.32,93,HOT,0.03778,2.806213
blk.32.ffn_gate_exps.weight,15,IQ3_S,Q2_K,0.106,77.32,93,HOT,0.03778,2.806213
blk.32.ffn_up_exps.weight,15,IQ3_S,Q2_K,0.106,77.32,93,HOT,0.03778,2.806213
blk.33.ffn_up_exps.weight,9,IQ3_S,Q2_K,0.106,77.32,93,HOT,0.03778,2.806213
blk.7.ffn_down_exps.weight,171,Q3_K,Q2_K,0.106,75.75,78,HOT,0.03779,2.805369
blk.7.ffn_down_exps.weight,197,Q3_K,Q2_K,0.106,75.75,78,HOT,0.03779,2.805369
blk.8.ffn_down_exps.weight,207,Q3_K,Q2_K,0.106,75.75,78,HOT,0.03779,2.805369
blk.8.ffn_down_exps.weight,237,Q3_K,Q2_K,0.106,75.86,79,HOT,0.03779,2.805266
blk.31.ffn_up_exps.weight,230,IQ3_S,Q2_K,0.106,77.31,93,HOT,0.0378,2.804977
blk.37.ffn_down_exps.weight,17,Q3_K,Q2_K,0.106,75.63,77,HOT,0.0378,2.804437
blk.7.ffn_down_exps.weight,16,Q3_K,Q2_K,0.106,75.74,78,HOT,0.03781,2.804212
blk.30.ffn_down_exps.weight,115,Q3_K,Q2_K,0.106,75.74,78,HOT,0.03781,2.804212
blk.28.ffn_down_exps.weight,55,Q3_K,Q2_K,0.106,75.85,79,HOT,0.03781,2.804104
blk.10.ffn_gate_exps.weight,31,IQ3_S,Q2_K,0.106,77.3,93,HOT,0.03781,2.803741
blk.22.ffn_up_exps.weight,159,IQ3_S,Q2_K,0.106,77.3,93,HOT,0.03781,2.803741
blk.30.ffn_up_exps.weight,91,IQ3_S,Q2_K,0.106,77.3,93,HOT,0.03781,2.803741
blk.30.ffn_up_exps.weight,220,IQ3_S,Q2_K,0.106,77.3,93,HOT,0.03781,2.803741
blk.36.ffn_gate_exps.weight,42,IQ3_S,Q2_K,0.106,77.3,93,HOT,0.03781,2.803741
blk.30.ffn_gate_exps.weight,220,IQ3_S,Q2_K,0.106,77.29,93,HOT,0.03783,2.802506
blk.36.ffn_up_exps.weight,42,IQ3_S,Q2_K,0.106,77.29,93,HOT,0.03783,2.802506
blk.37.ffn_up_exps.weight,193,IQ3_S,Q2_K,0.106,77.29,93,HOT,0.03783,2.802506
blk.36.ffn_gate_exps.weight,26,IQ3_S,Q2_K,0.106,77.09,91,HOT,0.03783,2.802124
blk.3.ffn_down_exps.weight,167,Q3_K,Q2_K,0.106,76.05,81,HOT,0.03784,2.801898
blk.27.ffn_down_exps.weight,115,Q3_K,Q2_K,0.106,75.38,75,HOT,0.03784,2.801819
blk.10.ffn_down_exps.weight,212,Q3_K,Q2_K,0.106,75.83,79,HOT,0.03784,2.801784
blk.7.ffn_gate_exps.weight,230,IQ3_S,Q2_K,0.106,77.38,94,HOT,0.03784,2.801617
blk.15.ffn_gate_exps.weight,175,IQ3_S,Q2_K,0.106,77.38,94,HOT,0.03784,2.801617
blk.15.ffn_up_exps.weight,175,IQ3_S,Q2_K,0.106,77.38,94,HOT,0.03784,2.801617
blk.25.ffn_up_exps.weight,114,IQ3_S,Q2_K,0.106,77.38,94,HOT,0.03784,2.801617
blk.32.ffn_gate_exps.weight,109,IQ3_S,Q2_K,0.106,76.26,83,HOT,0.03784,2.801297
blk.22.ffn_gate_exps.weight,159,IQ3_S,Q2_K,0.106,77.28,93,HOT,0.03784,2.801273
blk.0.ffn_down_exps.weight,29,Q3_K,Q2_K,0.106,76.78,88,HOT,0.03785,2.80114
blk.7.ffn_up_exps.weight,230,IQ3_S,Q2_K,0.106,77.37,94,HOT,0.03786,2.800379
blk.22.ffn_up_exps.weight,177,IQ3_S,Q2_K,0.106,77.37,94,HOT,0.03786,2.800379
blk.25.ffn_gate_exps.weight,114,IQ3_S,Q2_K,0.106,77.37,94,HOT,0.03786,2.800379
blk.26.ffn_up_exps.weight,41,IQ3_S,Q2_K,0.106,77.37,94,HOT,0.03786,2.800379
blk.30.ffn_gate_exps.weight,91,IQ3_S,Q2_K,0.106,77.27,93,HOT,0.03786,2.80004
blk.31.ffn_gate_exps.weight,230,IQ3_S,Q2_K,0.106,77.27,93,HOT,0.03786,2.80004
blk.37.ffn_gate_exps.weight,193,IQ3_S,Q2_K,0.106,77.27,93,HOT,0.03786,2.80004
blk.38.ffn_up_exps.weight,139,IQ3_S,Q2_K,0.106,77.27,93,HOT,0.03786,2.80004
blk.39.ffn_up_exps.weight,142,IQ3_S,Q2_K,0.106,77.17,92,HOT,0.03786,2.799807
blk.34.ffn_up_exps.weight,109,IQ3_S,Q2_K,0.106,76.97,90,HOT,0.03787,2.799659
blk.12.ffn_down_exps.weight,144,Q3_K,Q2_K,0.106,75.92,80,HOT,0.03787,2.799456
blk.18.ffn_down_exps.weight,123,Q3_K,Q2_K,0.106,75.92,80,HOT,0.03787,2.799456
blk.26.ffn_down_exps.weight,85,Q3_K,Q2_K,0.106,75.01,72,HOT,0.03787,2.799452
blk.6.ffn_up_exps.weight,131,IQ3_S,Q2_K,0.106,77.36,94,HOT,0.03787,2.799142
blk.22.ffn_gate_exps.weight,177,IQ3_S,Q2_K,0.106,77.36,94,HOT,0.03787,2.799142
blk.23.ffn_up_exps.weight,131,IQ3_S,Q2_K,0.106,77.36,94,HOT,0.03787,2.799142
blk.26.ffn_up_exps.weight,71,IQ3_S,Q2_K,0.106,77.36,94,HOT,0.03787,2.799142
blk.37.ffn_gate_exps.weight,219,IQ3_S,Q2_K,0.106,77.36,94,HOT,0.03787,2.799142
blk.37.ffn_up_exps.weight,219,IQ3_S,Q2_K,0.106,77.36,94,HOT,0.03787,2.799142
blk.31.ffn_down_exps.weight,219,Q3_K,Q2_K,0.106,75.8,79,HOT,0.03789,2.798311
blk.6.ffn_down_exps.weight,129,Q3_K,Q2_K,0.106,75.91,80,HOT,0.03789,2.798293
blk.6.ffn_gate_exps.weight,131,IQ3_S,Q2_K,0.106,77.35,94,HOT,0.03789,2.797906
blk.26.ffn_gate_exps.weight,41,IQ3_S,Q2_K,0.106,77.35,94,HOT,0.03789,2.797906
blk.26.ffn_gate_exps.weight,71,IQ3_S,Q2_K,0.106,77.35,94,HOT,0.03789,2.797906
blk.5.ffn_down_exps.weight,224,Q3_K,Q2_K,0.106,75.68,78,HOT,0.0379,2.797294
blk.5.ffn_down_exps.weight,56,Q3_K,Q2_K,0.106,76.01,81,HOT,0.0379,2.797226
blk.13.ffn_down_exps.weight,175,Q3_K,Q2_K,0.106,75.79,79,HOT,0.0379,2.797155
blk.24.ffn_down_exps.weight,203,Q3_K,Q2_K,0.106,75.9,80,HOT,0.0379,2.797132
blk.10.ffn_up_exps.weight,71,IQ3_S,Q2_K,0.106,77.34,94,HOT,0.03791,2.796672
blk.25.ffn_up_exps.weight,23,IQ3_S,Q2_K,0.106,77.34,94,HOT,0.03791,2.796672
blk.31.ffn_down_exps.weight,54,Q3_K,Q2_K,0.106,75.67,78,HOT,0.03791,2.796144
blk.10.ffn_gate_exps.weight,71,IQ3_S,Q2_K,0.106,77.33,94,HOT,0.03792,2.795438
blk.29.ffn_gate_exps.weight,217,IQ3_S,Q2_K,0.106,77.33,94,HOT,0.03792,2.795438
blk.29.ffn_up_exps.weight,217,IQ3_S,Q2_K,0.106,77.33,94,HOT,0.03792,2.795438
blk.33.ffn_down_exps.weight,185,Q3_K,Q2_K,0.106,75.55,77,HOT,0.03793,2.795261
blk.1.ffn_down_exps.weight,38,Q3_K,Q2_K,0.106,75.88,80,HOT,0.03793,2.794813
blk.10.ffn_down_exps.weight,104,Q3_K,Q2_K,0.106,75.88,80,HOT,0.03793,2.794813
blk.34.ffn_down_exps.weight,252,Q3_K,Q2_K,0.106,76.52,86,HOT,0.03793,2.79467
blk.10.ffn_up_exps.weight,12,IQ3_S,Q2_K,0.106,77.32,94,HOT,0.03794,2.794206
blk.23.ffn_gate_exps.weight,131,IQ3_S,Q2_K,0.106,77.32,94,HOT,0.03794,2.794206
blk.25.ffn_gate_exps.weight,23,IQ3_S,Q2_K,0.106,77.32,94,HOT,0.03794,2.794206
blk.28.ffn_up_exps.weight,30,IQ3_S,Q2_K,0.106,77.32,94,HOT,0.03794,2.794206
blk.22.ffn_up_exps.weight,0,IQ3_S,Q2_K,0.106,77.22,93,HOT,0.03794,2.793895
blk.1.ffn_down_exps.weight,238,Q3_K,Q2_K,0.106,75.98,81,HOT,0.03795,2.793732
blk.2.ffn_down_exps.weight,117,Q3_K,Q2_K,0.106,75.76,79,HOT,0.03795,2.793693
blk.0.ffn_down_exps.weight,9,Q3_K,Q2_K,0.106,75.53,77,HOT,0.03796,2.792976
blk.10.ffn_gate_exps.weight,12,IQ3_S,Q2_K,0.106,77.31,94,HOT,0.03796,2.792974
blk.33.ffn_up_exps.weight,173,IQ3_S,Q2_K,0.106,77.31,94,HOT,0.03796,2.792974
blk.30.ffn_down_exps.weight,22,Q3_K,Q2_K,0.106,76.08,82,HOT,0.03796,2.792758
blk.34.ffn_down_exps.weight,71,Q3_K,Q2_K,0.106,75.97,81,HOT,0.03796,2.79257
blk.29.ffn_down_exps.weight,130,Q3_K,Q2_K,0.106,75.75,79,HOT,0.03796,2.792541
blk.4.ffn_down_exps.weight,153,Q3_K,Q2_K,0.106,75.86,80,HOT,0.03796,2.792497
blk.22.ffn_down_exps.weight,242,Q3_K,Q2_K,0.106,75.86,80,HOT,0.03796,2.792497
blk.39.ffn_down_exps.weight,129,Q3_K,Q2_K,0.106,76.29,84,HOT,0.03797,2.792303
blk.35.ffn_down_exps.weight,247,Q3_K,Q2_K,0.106,75.41,76,HOT,0.03797,2.792232
blk.23.ffn_up_exps.weight,230,IQ3_S,Q2_K,0.106,77.4,95,HOT,0.03797,2.792149
blk.10.ffn_gate_exps.weight,160,IQ3_S,Q2_K,0.106,77.3,94,HOT,0.03797,2.791744
blk.10.ffn_up_exps.weight,160,IQ3_S,Q2_K,0.106,77.3,94,HOT,0.03797,2.791744
blk.28.ffn_gate_exps.weight,30,IQ3_S,Q2_K,0.106,77.3,94,HOT,0.03797,2.791744
blk.31.ffn_up_exps.weight,167,IQ3_S,Q2_K,0.106,77.3,94,HOT,0.03797,2.791744
blk.30.ffn_up_exps.weight,112,IQ3_S,Q2_K,0.106,77.2,93,HOT,0.03798,2.791444
blk.38.ffn_gate_exps.weight,139,IQ3_S,Q2_K,0.106,77.2,93,HOT,0.03798,2.791444
blk.37.ffn_down_exps.weight,118,Q3_K,Q2_K,0.106,75.4,76,HOT,0.03798,2.791097
blk.0.ffn_down_exps.weight,112,Q3_K,Q2_K,0.106,75.51,77,HOT,0.03799,2.790695
blk.14.ffn_up_exps.weight,18,IQ3_S,Q2_K,0.106,77.29,94,HOT,0.03799,2.790514
blk.29.ffn_down_exps.weight,213,Q3_K,Q2_K,0.106,75.73,79,HOT,0.03799,2.79024
blk.12.ffn_gate_exps.weight,199,IQ3_S,Q2_K,0.106,77.38,95,HOT,0.038,2.78968
blk.12.ffn_up_exps.weight,199,IQ3_S,Q2_K,0.106,77.38,95,HOT,0.038,2.78968
blk.23.ffn_gate_exps.weight,230,IQ3_S,Q2_K,0.106,77.38,95,HOT,0.038,2.78968
